pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,_group
149187,1769130554.099421,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-7279.70253,-556.501587,-7279.701807,356190.760199,282244.230471,0.966602,59.534644,1.0,21801.425333,23.086041,366666.666667,360.0,2040.285034,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-26862.677734,-6671.049805,2178947009,2178947729,-27684.88958,881.531418,48735.238911,-26565.648949,
149235,1769130554.5338712,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,13822.779494,10074.39153,13822.779266,325318.001753,218601.425805,1.029287,-36.059458,96.0,35758.488392,22.964217,305851.06383,376.0,7230.088379,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,56552.667969,16502.417969,2179316966,2179317718,1011.93514,7913.759948,27087.874818,26912.43203,
149236,1769130554.5808532,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,14316.91336,10102.740572,14316.913794,325278.010612,264601.047814,1.029762,-35.722575,96.0,35700.675854,22.937588,305851.06383,376.0,7511.162598,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,58299.488281,16515.144531,2179316967,2179317719,5765.849642,20896.539261,17855.46188,14223.513645,
149247,1769130554.9507413,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-10056.080271,19987.426793,-10056.080519,315202.544178,240900.278769,1.035486,10.774093,3.0,2386.894541,22.856041,239361.702128,376.0,-379.474854,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-15212.639648,-7739.817383,2179596926,2179597678,19519.648522,-22664.262189,-41848.865196,9186.979774,
149248,1769130555.011037,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2951.885995,3059.880755,2951.887711,352968.81091,264519.947736,0.936249,81.597111,3.0,18534.442325,23.998057,242021.276596,376.0,-1951.627075,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3426.466064,5305.922852,2179610052,2179610804,26313.849631,-47429.234874,13202.397193,8156.600724,
149249,1769130555.0533135,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,2423.269967,2949.45721,2423.270433,352886.940103,274250.446457,0.935671,82.277825,3.0,18443.739654,23.990388,242021.276596,376.0,-1882.465454,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3426.466064,5377.375488,2179610053,2179610805,12261.475056,-40480.631223,36495.428025,-8123.977989,
149271,1769130555.1664054,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19795.512357,4348.404891,19795.514685,338126.358211,246583.414332,0.974468,63.075933,4.0,27542.067975,23.018313,257978.723404,376.0,7539.242676,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,44441.191406,21904.796875,2179873643,2179874395,-1079.31266,31109.630929,25018.017601,39925.213943,
149272,1769130555.2104323,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19348.829898,4476.384374,19348.828855,338132.634764,266207.278993,0.97377,64.131345,4.0,27457.108127,23.025488,257978.723404,376.0,7173.480469,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,41787.726562,21889.916016,2179873644,2179874396,5871.821284,20724.681461,20476.061783,45465.77993,
149299,1769130555.5081863,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56402.16859,6929.977867,56402.16872,353148.49438,265561.19161,1.013785,-12.826167,2.0,61398.571741,21.191365,473404.255319,376.0,19648.367188,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,95305.179688,52351.503906,2180118456,2180119208,74967.414945,-23472.727635,62725.933519,96835.783116,
149300,1769130555.5626347,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56432.029766,6699.542789,56432.029341,351589.706486,281870.535876,1.012766,-16.381093,2.0,61282.92062,21.182353,473404.255319,376.0,19437.582031,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,95305.179688,52317.929688,2180118457,2180119209,73469.932725,-28299.506848,80057.19894,86389.248403,
149301,1769130555.611832,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,150.492086,-1366.002143,150.492106,348812.604048,249066.875594,0.895639,-79.749958,2.5,31442.649721,24.357974,164893.617021,376.0,-5466.881348,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-14947.113281,16333.987305,2180149769,2180150521,3097.793161,-44811.538589,2108.742054,68979.448497,
149316,1769130555.9747543,37,0,fe:a2:61:99:d2:9a,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070346,-20435.726177,13732.493791,-20435.726846,347912.511938,288263.521806,1.014705,35.316362,22.5,-14220.200406,18.577116,603723.404255,376.0,16832.601562,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-1266.099487,-29742.578125,2180503166,2180503918,-10178.466782,-94724.709498,-4369.989969,30028.980156,
149323,1769130556.1413586,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32172.604392,14970.315931,32172.60322,354673.053297,259333.788502,1.077348,11.440042,2.5,37384.147485,20.851035,226063.829787,376.0,16217.910156,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,132090.921875,6242.706055,2180597549,2180598301,20192.189377,5974.172752,50723.042371,51980.626997,
149324,1769130556.1829853,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32715.056885,14992.359729,32715.056545,354170.390605,277071.235631,1.079296,11.406481,2.5,37246.795413,20.80688,226063.829787,376.0,16281.972656,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,132090.921875,6344.311035,2180597550,2180598302,25618.595863,35149.836446,46830.328952,21087.517398,
149392,1769130556.9793415,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,12507.005811,9306.160453,12507.005188,334054.3153,251247.695992,0.88294,81.776645,11.0,23938.535274,27.136129,53191.489362,376.0,8831.935547,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6759.237793,-1163.808838,2181309700,2181310452,-12556.655511,6318.035031,40845.268368,5798.391755,
149408,1769130557.4569926,37,2,e7:b3:11:fd:e3:9d,8E89BED6,APPLE,9de3fd11b3e71eff4c00121900d464d465899738acccd10c422142fbc5ad993a72a0560100,17928.319085,9329.208223,17928.318819,371182.112589,282760.599539,1.020749,-9.244212,128.0,28124.464127,21.413394,236702.12766,376.0,495.6716,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6591.80957,23051.414062,2181540391,2181541143,30482.790617,-3884.952068,30706.852184,19391.517497,
149462,1769130557.867985,37,2,e7:b3:11:fd:e3:9d,8E89BED6,APPLE,986757273ef21eff4c001219ffc16b17af3c20ba9cc92292a602b7a67430720393638c00ff,-5429.806825,4828.276767,-5429.807786,357379.436479,266544.026639,1.072327,-9.208776,1.0,4458.055302,24.775063,215425.531915,376.0,-3125.943115,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2953.391846,464.24588,2182356727,2182357479,6670.840014,-4498.261741,1965.920507,-21601.359156,4c001219ff
149494,1769130558.3573916,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-8184.246243,-1040.526816,-8184.245102,324084.929947,234907.3017,1.059459,4.67089,1.0,20505.330167,22.06005,366666.666667,360.0,2033.248169,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,47566.007812,14600.180664,2182966122,2182966842,-9077.21332,-24962.286648,50421.704745,-34024.34242,
149495,1769130558.3953693,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-8741.413772,-971.715078,-8741.41157,324141.666237,259632.123328,1.059046,5.610839,1.0,20320.814324,22.142782,366666.666667,360.0,1900.907104,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,47566.007812,14419.964844,2182966123,2182966843,-29742.482569,1834.036303,45863.826444,-27893.577943,
149512,1769130558.6406033,37,0,c5:a9:87:52:3e:0a,8E89BED6,APPLE,0a3e5287a9c51eff4c001219642ca038d705d64dced7481f789f99cba5f83a0333fbbb010a,28996.365959,5577.098493,28996.366794,371001.519008,283828.852316,0.967104,-68.146779,102.0,28575.491767,17.026774,630319.148936,376.0,11829.222656,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,35615.769531,12806.679688,2183109302,2183110054,-16271.383728,53318.875525,4801.522324,89776.636057,
149524,1769130558.7985463,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,15719.220737,9853.237754,15719.219773,319476.435574,246536.851122,0.946455,62.589602,3.0,37851.812475,23.036629,305851.06383,376.0,8390.75293,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,37600.242188,23281.537109,2183324242,2183324994,5000.512279,25348.409434,19814.80245,15981.470967,
149539,1769130559.115971,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-8192.480065,21159.134114,-8192.481622,358248.287123,283066.204404,1.020005,26.683114,3.0,3638.615112,22.466301,234042.553191,376.0,1013.010559,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7185.664551,-8813.722656,2183609109,2183609861,11674.241793,-11449.978616,-43399.888093,15414.155492,
149540,1769130559.1925633,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-8709.04256,21272.083028,-8709.041435,357490.586988,262022.169848,1.02059,25.335781,3.0,3560.982614,22.44328,234042.553191,376.0,1051.031372,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1401.701172,-8881.083984,2183609110,2183609862,29038.159606,-30891.510837,-38645.229738,8324.343422,
149543,1769130559.2520216,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,3212.734152,2892.386966,3212.735137,345692.920773,268959.073509,0.956105,-61.724582,2.5,18870.507394,24.107303,242021.276596,376.0,-1781.759033,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-4171.669434,7417.72168,2183622012,2183622764,25140.228074,-45886.263018,16562.133589,5070.54192,
149565,1769130559.4986224,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,19129.518934,3763.010312,19129.518807,354541.316947,272532.955975,1.084281,-6.765945,4.0,27164.900358,23.680732,164893.617021,376.0,7566.592285,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,65721.070312,13565.702148,2183892399,2183893151,-2964.082508,32685.36481,23255.586435,39709.750044,
149576,1769130559.7548027,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,56051.104002,7876.54609,56051.10341,351869.623283,266376.075537,1.016266,-27.363126,2.5,60855.778626,21.344262,470744.680851,376.0,19520.96875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,31567.564453,45374.839844,2184134771,2184135523,73796.087506,-30053.69511,71738.868609,93834.845454,
149577,1769130559.8002622,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,1413.09476,513.804338,1413.094437,255056.792154,192638.754274,1.087258,-17.868783,116.5,32644.119851,24.034746,164893.617021,376.0,-4550.251953,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-25887.728516,13146.628906,2184165589,2184166341,944.826736,-37012.295792,-274.539086,71669.641387,
149578,1769130559.844911,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,1916.455999,392.691685,1916.455336,255087.195352,201205.107528,1.086877,-18.314129,116.0,32510.855855,24.068968,164893.617021,376.0,-4386.108887,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-23323.232422,13087.918945,2184165590,2184166342,28907.461605,-52021.494415,-15736.680519,57247.292372,
149603,1769130560.3300695,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,33083.068739,15212.58246,33083.067416,343042.908684,252880.565183,1.068996,-3.269886,2.0,38551.717817,20.910293,226063.829787,376.0,15554.866211,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,16582.873047,30954.390625,2184608177,2184608929,22616.688785,20163.380154,50314.749983,38717.867188,
149648,1769130561.0476787,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,9463.041136,8717.306802,9463.041908,330545.168435,251194.628655,0.989145,47.307978,3.0,21370.575418,27.1708,53191.489362,376.0,8936.005859,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,19379.591797,17390.056641,2185312653,2185313405,-14735.9054,8716.480944,26970.341128,8923.164359,
149727,1769130562.6167383,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-9960.024168,-1271.26886,-9960.024064,329375.8333,248980.864221,1.056878,7.609384,0.5,18745.239327,22.527038,366666.666667,360.0,1470.444336,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,13120.839844,9901.40332,2186985496,2186986216,-17024.193645,-17528.419098,47862.525654,-34871.168131,
149728,1769130562.6570764,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-10540.642704,-1168.582382,-10540.642784,329510.577434,253994.8085,1.056991,8.519021,0.5,18555.901549,22.540707,366666.666667,360.0,1325.071533,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8548.748047,9759.048828,2186985497,2186986217,-37634.663873,10096.688795,37345.006322,-24238.505663,
149742,1769130563.0654135,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,17060.639387,10013.081576,17060.640173,336082.882703,244177.622606,1.075947,17.380259,3.0,38840.211546,22.741624,305851.06383,376.0,8066.495117,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,48415.953125,6338.193848,2187321968,2187322720,6623.902433,16929.920055,22971.689049,27066.736896,
149743,1769130563.113478,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,17511.974452,9965.314484,17511.975499,335861.474541,252492.576247,1.074004,17.40882,3.0,38782.629083,22.666625,305851.06383,376.0,8339.789062,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,48415.953125,6345.52002,2187321969,2187322721,12677.801847,27334.552437,18934.083946,10499.755452,
149763,1769130563.4936783,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-9271.749485,20445.67019,-9271.749851,334082.280299,244740.157932,0.983613,-70.920899,3.0,2337.049651,23.069969,234042.553191,376.0,536.751038,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10110.654297,-8769.269531,2187622196,2187622948,10831.928757,-14181.814182,-41199.253604,13279.037236,
149764,1769130563.5467503,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-9791.528538,20555.515512,-9791.528222,333440.773485,250873.484637,0.983272,-73.234781,3.0,2260.518961,23.060899,234042.553191,376.0,582.644775,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10110.654297,-8808.276367,2187622197,2187622949,26401.684574,-31710.306606,-39574.325359,9215.162004,
149767,1769130563.5914106,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,5048.293075,2658.212513,5048.291449,340324.502394,249653.953188,0.958597,55.220111,3.0,20570.837352,24.042842,15957.446809,376.0,-666.939453,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-263.106659,6745.411133,2187636234,2187636986,29271.251581,-44405.176496,9265.930737,13356.762283,
149768,1769130563.6392024,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,4631.729433,2547.867663,4631.728764,340407.358497,266861.509305,0.959879,55.029578,3.0,20482.532805,24.073355,175531.914894,376.0,-522.023682,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-747.273071,6700.344238,2187636235,2187636987,16560.132663,-38468.359407,31770.078551,-1519.136089,
149784,1769130563.7965727,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,18627.811156,3580.901644,18627.811049,351417.417376,272230.138715,1.054442,-25.916936,4.0,26163.677702,23.569171,151595.744681,376.0,5567.955566,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,34786.15625,17490.871094,2187905169,2187905921,-3347.276325,34107.929409,24125.288138,39209.292185,
149785,1769130563.8433423,37,0,c1:74:7d:14:59:eb,8E89BED6,APPLE,eb59147d74c11eff4c00121920f8893d8c62eca4720926c09faaf0032ad22359acb33c03eb,18118.583579,3744.783077,18118.58363,351476.477225,269079.547798,1.055349,-25.32151,4.0,26075.486066,23.576381,151595.744681,376.0,5230.102051,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,34786.15625,17528.716797,2187905170,2187905922,1385.996978,22956.087793,24745.297091,43089.722258,
149812,1769130564.1722822,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,54694.512239,7090.346365,54694.513009,345810.334641,252621.678772,0.992473,-65.071922,2.5,58932.10619,21.213412,470744.680851,376.0,19429.585938,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,150207.578125,56941.089844,2188154125,2188154877,70412.52628,-29052.254685,65865.674312,97900.469252,
149813,1769130564.2678463,37,0,c3:25:d0:59:1e:50,8E89BED6,APPLE,501e59d025c31eff4c001219104bfc148c626a4ea13fe51467678ff4221427c5a84ef00050,55043.925447,6826.632257,55043.924095,345833.63569,276667.054302,0.991482,-69.702911,2.5,58825.094275,21.213398,470744.680851,376.0,19234.0625,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,150448.15625,56829.34375,2188154126,2188154878,71611.194594,-27512.662464,84844.032956,75616.84141,
149816,1769130564.3203225,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,315.992236,658.473649,315.991168,367760.207227,271484.765604,0.988781,-48.012494,2.5,31541.344355,23.91768,164893.617021,376.0,-4918.728516,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-12235.737305,19949.496094,2188181346,2188182098,2297.273674,-45562.588924,69.107247,73563.051304,
149817,1769130564.36245,37,0,f7:e9:76:e8:37:c6,8E89BED6,APPLE,c637e876e9f71eff4c00121910c239799eb60c37771c90306e538fbdc45ff9f91dc27a02c6,800.485809,616.362505,800.48615,367626.554197,257805.334289,0.987277,-48.382859,2.5,31411.589395,23.888216,164893.617021,376.0,-4772.564453,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-12235.737305,19886.179688,2188181347,2188182099,32510.293642,-59051.169906,-17993.173361,56514.264385,
149837,1769130564.8393831,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32222.77651,15404.428966,32222.777767,331536.055095,234500.413764,0.927524,76.662127,2.5,37504.765045,20.935239,226063.829787,376.0,17693.289062,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,72801.523438,29110.765625,2188610063,2188610815,22028.415681,6344.846143,51309.298553,48438.723158,
149838,1769130564.8818786,37,0,fb:50:ed:b6:ca:8e,8E89BED6,APPLE,8ecab6ed50fb1eff4c00121910daa9ce4b52c60e45ef0160fb4614d10bdf1c852987c2038e,32781.312156,15450.648968,32781.311782,331652.119282,261386.698833,0.92596,76.637238,2.5,37366.314045,20.943821,226063.829787,376.0,17753.949219,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,81213.320312,29115.603516,2188610064,2188610816,26255.008398,35786.118644,47496.186506,19154.381339,
149879,1769130565.614588,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,8673.032412,8638.052542,8673.033797,292427.376952,205097.742474,0.914798,-69.289622,3.0,20095.427387,27.292583,53191.489362,376.0,9010.969727,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7675.077637,2950.490234,2189326285,2189327037,-15942.051929,615.53349,37502.97982,2997.800323,
149880,1769130565.6620483,37,0,e6:3e:fd:f1:0b:c9,8E89BED6,APPLE,c90bf1fd3ee61eff4c001219209540803aa61a89c2187947ac1ac75643370ae241191800c9,9082.836037,8861.832999,9082.837605,292012.526183,234924.533685,0.914997,-69.632896,3.0,19995.505875,27.285981,53191.489362,376.0,9480.151367,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8537.15918,2947.876465,2189326286,2189327038,-10252.189111,24905.959853,1092.559537,12685.799049,
150002,1769130567.411169,37,0,54:98:d5:fa:52:af,8E89BED6,GOOGLE,af52fad598540201061916aafe403e99e872706b40f0908d732c674352783d7c0ce4cc,-21810.979862,-7633.987483,-21810.980515,353309.553372,285377.305689,1.04328,-28.710982,224.0,18701.578921,23.57717,366666.666667,360.0,-7363.390137,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-2967.255615,-3879.150391,2190999348,2191000068,-16217.081,-31778.847416,32291.267462,-45661.182675,
150020,1769130567.6513224,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,17673.910753,10468.652558,17673.910655,337671.584127,247629.648151,0.95407,61.334657,3.0,39402.882169,23.0452,316489.361702,376.0,8552.212891,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,54368.601562,9407.074219,2191321173,2191321925,7062.571238,16349.212522,23524.788243,29448.790639,
150021,1769130567.699875,37,0,c0:8b:4d:ac:4e:a9,8E89BED6,APPLE,a94eac4d8bc01eff4c0012192017ecc5f6a44219fe38af72391ad8a8b95c73ddbc0c0603a9,18087.53035,10435.131326,18087.530621,335938.315344,268629.037899,0.954727,61.495156,3.0,39348.586858,22.910417,316489.361702,376.0,8821.75293,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,57374.03125,9466.595703,2191321174,2191321926,11860.735756,28099.183913,19275.132235,13142.061018,
150039,1769130568.079648,37,0,f7:09:25:31:d7:7f,8E89BED6,APPLE,7fd7312509f71eff4c00121920b52d3e0bda19b8be0cb8959167cb921996fe2d963d21017f,-10004.248215,20191.677907,-10004.248223,229036.049907,187347.627149,0.952085,83.869718,93.5,2658.215811,23.036395,239361.702128,376.0,910.31958,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-21395.460938,3150.618652,2191630497,2191631249,16231.288441,-21194.626743,-43054.373646,12544.284724,
150042,1769130568.13052,37,0,db:95:0f:6b:22:cb,8E89BED6,APPLE,cb226b0f95db1eff4c00121920e92545efc96b437f3bf5e55d03b83f8507cf2109f5ac03cb,3174.39668,3569.428645,3174.398187,272943.885694,227422.819259,1.03002,36.38116,62.5,18879.384405,23.828315,242021.276596,376.0,-2608.581055,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1327.944092,4466.603027,2191650436,2191651188,29162.724434,-48413.862534,5961.854446,13782.606371,
