idx	AdvA	status	method	crc_calc_orig_hex	crc_rx_hex	fix_pos	fix_bit	hp_msb_hex_fixed_or_padded	crc_field_msb_hex_shifted	pad_bits
7412	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	3cc25f	495718					
7413	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	2cfb09	42fe27					
7414	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c79fa5	c79fa5					
7415	D9:B1:51:3A:9C:30	ORIG_OK	ORIG_OK	0e98c9	0e98c9					
7416	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	039b37	989047					
7417	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
7418	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	adb918	c963ea					
7419	7F:CC:BF:4B:D6:4E	CRC_BAD	UNFIXED	d47f58	ef4377					
7420	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
7421	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7422	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
7423	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
7424	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
7425	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	2b5f61	2b5f61					
7426	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	7ef9b6	32f9b6					
7427	7A:B4:F4:F8:AA:C2	CRC_BAD	UNFIXED	1c2ca9	478880					
7428	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	c5a40c	e52fd5					
7429	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	2a8113	528bab					
7430	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	4023de	79564b					
7431	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
7432	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	66807d	01b2ca					
7433	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	2b9420	42fe27					
7434	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c7ad7d	c798f9					
7435	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	3332f7	919f80					
7436	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	8c8102	989047					
7437	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	6381f4	372bcd					
7438	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	7d9ecf	ef4377					
7439	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	2bdf1e	26dbdc					
7440	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	7c391b	72da5e					
7441	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7442	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
7443	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	2c59c1	2b5f61					
7444	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
7445	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	204662	e52ff5					
7446	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	dabc94	c8bb0b					
7447	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	93d1c8	544326					
7448		CRC_BAD	UNFIXED	fb4998	df233b					
7449	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
7450	D2:99:4B:25:3A:8F	CRC_BAD	UNFIXED	5db341	565827					
7451	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	dbe71b	c96066					
7452	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	685340	c79fa5					
7453	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	b3c58d	919f80					
7454	F0:E9:99:3D:E8:D2	CRC_BAD	UNFIXED	e1da14	ee9ff4					
7455	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	68ade1	989047					
7456		CRC_BAD	UNFIXED	15e4da	d0ffc5					
7457	D5:30:9E:9E:D7:F2	CRC_BAD	UNFIXED	50264a	c962ea					
7458	7F:CC:BF:51:DA:DE	CRC_BAD	UNFIXED	9250cc	ef4377					
7459	C5:6B:3B:99:6A:C5	CRC_BAD	UNFIXED	edc6a9	be8ad5					
7460	52:5C:3A:99:8B:AB	CRC_BAD	UNFIXED	fef216	72da5e					
7461	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	247234	203c43					
7462	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	da35a4	458880					
7463	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	c8c0d6	e52fd5					
7464	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c8bb0b	c8bb0b					
7465	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
7466	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
7467	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	dbe789	01b2ca					
7468	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	495718	495718					
7469	FE:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	de0231	42fe27					
7470	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	0d5307	919f80					
7471	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	ee9ff4	ee9ff4					
7472	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	f4be60	989047					
7473	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	75917b	0e98c9					
7474	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
7475	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
7476	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
7477	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	babff1	e70377					
7478	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	9cca78	cf199a					
7479	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	6d652c	6d652f					
7480	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	33a7d8	203c43					
7481	7A:B4:F6:F8:AA:DD	CRC_BAD	UNFIXED	4dae50	478884					
7482	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
7483	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	6ca201	7ef9b6					
7484	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
7485	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c8bb0b	c8bb0b					
7486	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	aae2ac	00ee2d					
7487	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	d0b39e	e7b78d					
7488	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
7489	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	d2a345	495718					
7490	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42fe27	42fe27					
7491	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	d5c412	c79fa5					
7492	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
7493	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	cd15ed	0e98c9					
7494	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	371b94	12b7c6					
7495	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	796a9f	372bcd					
7496	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7497	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
7498	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	6a32fe	203c43					
7499	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	295d47	e52fd5					
7500	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
7501	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	94e00e	544326					
7502	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	c99a07	df233b					
7503	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	90f3d1	5d544b					
7504	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	ff862d	84a14d					
7505	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
7506	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	c3c974	495718					
7507	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	dca971	42fe27					
7508	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c79fa5	c79ffd					
7509	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	34baf5	ee9ff4					
7510	D9:B0:51:3A:9C:30	CRC_BAD	UNFIXED	f52768	0e98c9					
7511	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	25a2c4	332bcd					
7512	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7513	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	a31b0c	c972ea					
7514	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	17cd68	e36ef7					
7515	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
7516	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	4de44e	6d652c					
7517	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	461e40	478880					
7518	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	2db01a	203c43					
7519	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
7520	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	87dab3	7ef9b6					
7521	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	7a89f1	52890b					
7522	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
7523	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	787b23	795f08					
7524	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	e7b78d	47b78d					
7525	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	66807d	01b2ca					
7526	D2:99:4B:25:3A:8F	CRC_BAD	UNFIXED	724291	565827					
7527	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	c6edf5	495718					
7528		CRC_BAD	UNFIXED	c4c2d8	449827					
7529	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	12deae	c79fa5					
7530	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
7531	69:8B:6F:B2:2D:46	CRC_BAD	UNFIXED	4754ad	989047					
7532	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	ee9ff4	ee9ff4					
7533	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	0c07a4	cf199a					
7534	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
7535	7F:CC:BF:4B:DA:DE	ORIG_OK	ORIG_OK	ef4377	ef4377					
7536	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	4848e4	be8ad5					
7537	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	5075cc	5b1ce6					
7538	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	af4049	6d652c					
7539	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	2c956e	e52fd5					
7540	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
7541	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	3983d0	2b5f61					
7542	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
7543	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	4751ab	528bab					
7544	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	544326	544324					
7545	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
7546	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	9a4697	01b2ca					
7547	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	af88f3	495718					
7548	D9:B1:51:3A:9F:B0	CRC_BAD	UNFIXED	931663	0e98c9					
7549	E9:5A:FB:9E:6E:FC	CRC_BAD	UNFIXED	9a80eb	12b7c6					
7550	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
7551	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7552	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	0f66bd	be8ad5					
7553	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
7554	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	6d652c	4d652f					
7555	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	14b200	478880					
7556	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	9fecbf	9191fd					
7557	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	12a2cf	203c43					
7558	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	12f289	2d5b21					
7559	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	208222	c8bb0b					
7560	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	63adc7	544326					
7561	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	cc98b3	df233b					
7562	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
7563	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	495718	495718					
7564	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	de8c4c	d4d11c					
7565	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	356108	ee9ff4					
7566	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	3c8c15	0e98c9					
7567	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
7568	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	7bd902	c962ea					
7569	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	846e74	ef4377					
7570	C5:74:6B:99:6A:C5	CRC_BAD	UNFIXED	c0a8c0	be8ad5					
7571	52:52:3A:99:8C:AB	CRC_BAD	UNFIXED	5f0c46	72da5e					
7572	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	4b15d3	81040f					
7573	7A:B4:F4:F8:AA:DD	ORIG_OK	ORIG_OK	478880	478880					
7574	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
7575	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c8bb0b	c8bb0b					
7576	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
7577	EA:32:7A:C5:C9:87	CRC_BAD	UNFIXED	f67f71	544326					
7578	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
7579	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	11947c	4d04cf					
7580	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	7399b3	01b2ca					
7581	69:8B:6F:B2:2D:F6	ORIG_OK	ORIG_OK	989047	989047					
7582	F6:FE:7E:BD:D0:B5	CRC_BAD	UNFIXED	37f13d	42fe27					
7583	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c79fa5	c79fa5					
7584	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
7585	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	8b82d1	cf199a					
7586	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
7587	FF:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	a374e3	ef4377					
7588	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	5cc9c6	be8ad5					
7589	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	557377	6d652c					
7590	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	ac81ad	478880					
7591	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	ab5d9c	309c53					
7592	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	d88024	528bab					
7593	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	c8bb0b	cbbb0b					
7594	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
7595	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	ad636a	79564b					
7596	5A:02:03:04:01:02	CRC_BAD	UNFIXED	df9041	989047					
7597	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	31a146	49571a					
7598	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	42b345	c79ea5					
7599	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	569dbb	9d9758					
7600	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	02fdfe	ee9ff4					
7601	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	5e06e5	52a5da					
7602	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	22ac48	372bcd					
7603	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
7604	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	00cd5b	72da5e					
7605	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
7606	74:E3:EC:AF:C8:28	CRC_BAD	UNFIXED	1256cc	e52fd5					
7607	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
7608	54:27:8B:7A:64:72	CRC_BAD	UNFIXED	418c55	203c43					
7609	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	6d4f00	2b5f61					
7610	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	95cf88	a6f936					
7611	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
7612	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	548846	544326					
7613	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
7614	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	06316b	79564b					
7615	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
7616	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	e78df5	495718					
7617	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	c30096	42fe27					
7618	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	dc05f3	c79fa5					
7619	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	5408e4	919f80					
7620	42:69:81:1B:81:A0	CRC_BAD	UNFIXED	7cf242	cf199a					
7621	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	c45d96	372bcd					
7622	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	be9f0f	7e8ad5					
7623	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	72dc05	72dae6					
7624	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
7625	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
7626	44:27:8B:7A:67:12	CRC_BAD	UNFIXED	5931a4	203c43					
7627	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
7628	D0:69:98:47:39:4F	CRC_BAD	UNFIXED	680501	528bab					
7629	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	df233b	df233b					
7630	E5:80:FD:45:9B:E9	ORIG_OK	ORIG_OK	e986f6	e986f6					
7631	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	64efc9	79564b					
7632	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	e7e0e5	e7b78d					
7633	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	7581ea	989047					
7634	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	b71f7a	01b2ca					
7635	19:12:00:4C:FF:1E	CRC_BAD	UNFIXED	6d78a0	4efe23					
7636	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
7637	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7638	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
7639	C5:60:6B:99:6A:C5	CRC_BAD	UNFIXED	2d386d	bedbfd					
7640	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
7641	7A:F4:F4:F8:AA:DD	CRC_BAD	UNFIXED	342b71	478880					
7642	74:E3:6E:AF:C8:28	CRC_BAD	UNFIXED	3beaaa	e52fd5					
7643	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
7644	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c8bb0b	c8bb0b					
7645	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	f95551	544326					
7646	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	f3d9cd	df233b					
7647	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
7648	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	5da8e6	495718					
7649	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42fe27	42fe27					
7650	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	5b97a5	c4f104					
7651	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
7652	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	a5d755	12b7c6					
7653	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	ab1663	be8ad5					
7654	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	47f102	478880					
7655	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
7656	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	40f694	203c43					
7657	F4:0A:68:DD:7E:CA	CRC_BAD	UNFIXED	317121	7ef9b6					
7658	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	c8bb0b	c8b90f					
7659	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
7660	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
7661	69:8B:6F:B2:2D:F6	ORIG_OK	ORIG_OK	989047	989047					
7662	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	495718	095f18					
7663	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42fe27	42fe27					
7664	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	ee9ff4	ee9ff4					
7665	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	bc59b7	cf199a					
7666	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	2e7f9f	372bcd					
7667	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	d01223	c962ea					
7668	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	3743b8	ef4375					
7669	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
7670	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	9a067a	478880					
7671	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
7672	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	71935d	8d040f					
7673	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	203c43	203c43					
7674	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	5dbbeb	528bab					
7675	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	544326	544326					
7676	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	87a957	df233b					
7677	57:C4:BC:C5:0D:C9	CRC_BAD	UNFIXED	c9556f	795648					
7678	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	133e8e	e7b78d					
7679	69:8B:6F:B2:38:36	CRC_BAD	UNFIXED	e7d6f4	989047					
7680	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
7681	D2:99:4B:25:3A:8F	CRC_BAD	UNFIXED	1088db	575e1c					
7682	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	495718	495718					
7683	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	c3f34e	de3a19					
7684	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	2e0f51	919f80					
7685	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c79fa5	ef9fa5					
7686	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	c0f57e	cf199a					
7687	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	9a4c6d	ef4377					
7688	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
7689	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	2530a0	458880					
7690	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
7691	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	50f847	50f847					
7692	F6:72:62:ED:97:BD	CRC_BAD	UNFIXED	f0a547	2b5f61					
7693	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	645d6e	7ef9b6					
7694	7D:C9:C0:AD:85:B3	CRC_BAD	UNFIXED	a099f9	df233b					
7695	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	677388	79564b					
7696	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	ad77b0	e7b78d					
7697	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	821872	6aeed9					
7698	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
7699	DD:47:C4:C7:D7:A6	CRC_BAD	UNFIXED	12d459	495718					
7700	F4:FE:7E:BD:C0:B3	CRC_BAD	UNFIXED	23624b	0c9838					
7701	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
7702	F0:ED:99:3D:ED:D2	CRC_BAD	UNFIXED	12dbde	ee9ff4					
7703	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	0e98c9	0e98cb					
7704	D5:30:D6:9F:57:F2	CRC_BAD	UNFIXED	587870	c962ea					
7705	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	546607	be8ad5					
7706	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	036180	478880					
7707	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
7708	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	64c1db	5f55ac					
7709	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	2b5f61	2b5f61					
7710	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	9e3964	7ef9b6					
7711	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	caf3e2	c8bb03					
7712	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
7713	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	9b5c2d	79564b					
7714	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	34debf	a7a3cd					
7715	D3:89:4B:25:3A:8F	CRC_BAD	UNFIXED	3d9e12	56d83f					
7716	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	fb5793	42fe27					
7717	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	63f398	495718					
7718	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	919f80	919f80					
