timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco
1506.2890000000043,e6:56:c1:77:2d:dd,dd2d77c156e61eff4c001219005532d18d601c7a20ffc74830ba92758b70d8ff9d159a0100,-24143.0,79901.0,-96900.0,86311.0,-135173.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,14,-1,0,-1,-1,1736,32,8,unknown,APPLE
1506.2890000000043,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-41440.0,77133.0,-108781.0,98771.0,-157745.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,4568,32,7,unknown,APPLE
1508.9550000000015,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-20081.0,128891.0,-88453.0,84336.0,-155131.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,4,-1,0,-1,-1,4172,32,8,unknown,GOOGLE
1510.774000000005,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,5033.0,80993.0,-78664.0,49511.0,-141526.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,12,-1,0,-1,-1,7696,32,8,unknown,GOOGLE
1513.846000000005,e6:56:c1:77:2d:dd,dd2d77c156e61eff4c001219005532d18d601c7a20ffc74830ba92758b70d8ff9d159a0100,-16721.0,110995.0,-96501.0,82346.0,-159976.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,0,-1,0,-1,-1,4867,32,7,unknown,APPLE
1513.846000000005,5b:bf:ec:b4:2d:e7,e72db4ecbf5b0201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-18737.0,70804.0,-89912.0,59732.0,-95431.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,0,-1,0,-1,-1,3624,32,8,unknown,GOOGLE
1514.656000000003,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-12522.0,73512.0,-75152.0,64459.0,-124557.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,2,-1,0,-1,-1,6892,32,8,unknown,GOOGLE
1516.7530000000115,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-24437.0,134557.0,-67102.0,72567.0,-143942.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,7,-1,0,-1,-1,5817,32,8,unknown,GOOGLE
1518.768000000011,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,3819.0,134449.0,-134135.0,99513.0,-154834.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,7,-1,0,-1,-1,6098,31,8,unknown,GOOGLE
1521.9579999999987,e6:56:c1:77:2d:dd,dd2d77c156e61eff4c001219005532d18d601c7a20ffc74830ba92758b70d8ff9d159a0100,-11403.0,92378.0,-94024.0,83684.0,-152360.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,10,-1,0,-1,-1,2276,32,7,unknown,APPLE
